oil_price_shock_pct,trade_cost_multiplier,commodity_price_shocks.oil,commodity_price_shocks.lng,commodity_price_shocks.fertilizer,commodity_price_shocks.helium,commodity_price_shocks.water,commodity_price_shocks.capex,disruption_duration_months,gdp_impact_pct,cpi_inflation_pct,consumption_impact_pct,welfare_pct_change,wage_impact_pct,interest_rate_impact_pct,sectoral_output_pct_change.agriculture,sectoral_output_pct_change.industry,sectoral_output_pct_change.energy,sectoral_output_pct_change.services,gdp_impact_pct_by_region.US,gdp_impact_pct_by_region.CHN,gdp_impact_pct_by_region.IND,gdp_impact_pct_by_region.EU,gdp_impact_pct_by_region.MENA_GCC,gdp_impact_pct_by_region.MENA_OTHER,gdp_impact_pct_by_region.SSA,gdp_impact_pct_by_region.LAC,gdp_impact_pct_by_region.ROW,cpi_inflation_pct_by_region.US,cpi_inflation_pct_by_region.CHN,cpi_inflation_pct_by_region.IND,cpi_inflation_pct_by_region.EU,cpi_inflation_pct_by_region.MENA_GCC,cpi_inflation_pct_by_region.MENA_OTHER,cpi_inflation_pct_by_region.SSA,cpi_inflation_pct_by_region.LAC,cpi_inflation_pct_by_region.ROW,consumption_impact_pct_by_region.US,consumption_impact_pct_by_region.CHN,consumption_impact_pct_by_region.IND,consumption_impact_pct_by_region.EU,consumption_impact_pct_by_region.MENA_GCC,consumption_impact_pct_by_region.MENA_OTHER,consumption_impact_pct_by_region.SSA,consumption_impact_pct_by_region.LAC,consumption_impact_pct_by_region.ROW,welfare_pct_change_by_region.US,welfare_pct_change_by_region.CHN,welfare_pct_change_by_region.IND,welfare_pct_change_by_region.EU,welfare_pct_change_by_region.MENA_GCC,welfare_pct_change_by_region.MENA_OTHER,welfare_pct_change_by_region.SSA,welfare_pct_change_by_region.LAC,welfare_pct_change_by_region.ROW,equivalent_variation_pct_by_region.US,equivalent_variation_pct_by_region.CHN,equivalent_variation_pct_by_region.IND,equivalent_variation_pct_by_region.EU,equivalent_variation_pct_by_region.MENA_GCC,equivalent_variation_pct_by_region.MENA_OTHER,equivalent_variation_pct_by_region.SSA,equivalent_variation_pct_by_region.LAC,equivalent_variation_pct_by_region.ROW,terms_of_trade_pct_change_by_region.US,terms_of_trade_pct_change_by_region.CHN,terms_of_trade_pct_change_by_region.IND,terms_of_trade_pct_change_by_region.EU,terms_of_trade_pct_change_by_region.MENA_GCC,terms_of_trade_pct_change_by_region.MENA_OTHER,terms_of_trade_pct_change_by_region.SSA,terms_of_trade_pct_change_by_region.LAC,terms_of_trade_pct_change_by_region.ROW
48.36,1.1869,48.36,126.39090909090909,30.321,0.3,9.091,5.607000000000001,5.0,-1.0355,2.6609,-2.0998,-2.0998,1.0788,1.0716,-0.1502,-0.2774,0.6888,-0.8348,-0.7945,-1.4603,-2.0742,-2.1161,2.6831,0.4588,-1.392,-0.5666,-1.0165,2.6495,3.2921,5.2418,5.1048,1.1142,3.5917,4.8405,2.7865,2.6495,-1.8543,-2.7771,-4.1709,-4.158,2.2374,-0.9779,-3.3282,-1.6812,-2.0763,-1.8543,-2.7771,-4.1709,-4.158,2.2374,-0.9779,-3.3282,-1.6812,-2.0763,-1.8543,-2.7771,-4.1709,-4.158,2.2374,-0.9779,-3.3282,-1.6812,-2.0763,-0.0242,-0.1451,-0.2418,-0.1934,0.4352,0.1451,-0.1693,-0.0484,-0.0484
