oil_price_shock_pct,trade_cost_multiplier,commodity_price_shocks.oil,commodity_price_shocks.lng,commodity_price_shocks.fertilizer,commodity_price_shocks.helium,commodity_price_shocks.capex,disruption_duration_months,gdp_impact_pct,cpi_inflation_pct,consumption_impact_pct,welfare_pct_change,wage_impact_pct,interest_rate_impact_pct,sectoral_output_pct_change.agriculture,sectoral_output_pct_change.industry,sectoral_output_pct_change.energy,sectoral_output_pct_change.services,gdp_impact_pct_by_region.US,gdp_impact_pct_by_region.CHN,gdp_impact_pct_by_region.IND,gdp_impact_pct_by_region.EU,gdp_impact_pct_by_region.MENA_GCC,gdp_impact_pct_by_region.MENA_OTHER,gdp_impact_pct_by_region.SSA,gdp_impact_pct_by_region.LAC,gdp_impact_pct_by_region.ROW,cpi_inflation_pct_by_region.US,cpi_inflation_pct_by_region.CHN,cpi_inflation_pct_by_region.IND,cpi_inflation_pct_by_region.EU,cpi_inflation_pct_by_region.MENA_GCC,cpi_inflation_pct_by_region.MENA_OTHER,cpi_inflation_pct_by_region.SSA,cpi_inflation_pct_by_region.LAC,cpi_inflation_pct_by_region.ROW,consumption_impact_pct_by_region.US,consumption_impact_pct_by_region.CHN,consumption_impact_pct_by_region.IND,consumption_impact_pct_by_region.EU,consumption_impact_pct_by_region.MENA_GCC,consumption_impact_pct_by_region.MENA_OTHER,consumption_impact_pct_by_region.SSA,consumption_impact_pct_by_region.LAC,consumption_impact_pct_by_region.ROW,welfare_pct_change_by_region.US,welfare_pct_change_by_region.CHN,welfare_pct_change_by_region.IND,welfare_pct_change_by_region.EU,welfare_pct_change_by_region.MENA_GCC,welfare_pct_change_by_region.MENA_OTHER,welfare_pct_change_by_region.SSA,welfare_pct_change_by_region.LAC,welfare_pct_change_by_region.ROW,equivalent_variation_pct_by_region.US,equivalent_variation_pct_by_region.CHN,equivalent_variation_pct_by_region.IND,equivalent_variation_pct_by_region.EU,equivalent_variation_pct_by_region.MENA_GCC,equivalent_variation_pct_by_region.MENA_OTHER,equivalent_variation_pct_by_region.SSA,equivalent_variation_pct_by_region.LAC,equivalent_variation_pct_by_region.ROW,terms_of_trade_pct_change_by_region.US,terms_of_trade_pct_change_by_region.CHN,terms_of_trade_pct_change_by_region.IND,terms_of_trade_pct_change_by_region.EU,terms_of_trade_pct_change_by_region.MENA_GCC,terms_of_trade_pct_change_by_region.MENA_OTHER,terms_of_trade_pct_change_by_region.SSA,terms_of_trade_pct_change_by_region.LAC,terms_of_trade_pct_change_by_region.ROW
60.5,1.1869,60.5,126.39090909090909,23.756,0.0,5.607000000000001,4.0,-0.8883,2.7989,-2.0078,-2.0078,1.2352,1.1774,-0.1259,-0.2378,0.5892,-0.716,-0.7198,-1.2783,-1.7889,-1.8224,2.7484,0.6058,-1.2023,-0.4756,-0.8883,2.7989,3.4422,5.4654,5.3591,1.0078,3.7008,5.1035,2.9366,2.7989,-1.8393,-2.6551,-3.9751,-3.966,2.3453,-0.8745,-3.2437,-1.6502,-2.0078,-1.8393,-2.6551,-3.9751,-3.966,2.3453,-0.8745,-3.2437,-1.6502,-2.0078,-1.8393,-2.6551,-3.9751,-3.966,2.3453,-0.8745,-3.2437,-1.6502,-2.0078,-0.0302,-0.1815,-0.3025,-0.242,0.5445,0.1815,-0.2117,-0.0605,-0.0605
