,,,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
,,,Cons,Prod,pipe,LNG,trade,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-R,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG
SDS-Vision,EU,CZE,8.704427592,0.213224691,8.539532903,,8.539532903,113.988408,64.34152915,,,3.517,7.347396091,0.202317334,7.20192647,,7.20192647,1.0241E-06,8.37005E-07,,113.9884091,64.34152999,,,3.733,6.577807566,0.191570181,6.442368707,,6.442368707,2.63997E-06,1.21249E-06,,,5.71296E-10,113.9884107,64.34153037,,,3.733000001,5.983412344,0.180956185,5.859302995,,5.859302995,3.40066E-06,1.54591E-06,,,1.30819E-09,113.9884114,64.3415307,,,3.733000001,5.283281217,0.173667757,5.165699605,,5.165699605,4.27803E-06,1.9684E-06,,,2.2491E-09,113.9884123,64.34153112,,,3.733000002,4.637964465,0.176398173,4.510733313,,4.510733313,5.77303E-06,2.48988E-06,,,3.45964E-09,113.9884138,64.34153164,,,3.733000003,4.29633824,0.169401974,4.172334643,,4.172334643,6.53577E-06,3.06929E-06,,,5.00056E-09,113.9884146,64.34153222,,,3.733000005,3.984611982,0.154984613,3.871674356,,3.871674356,6.91811E-06,3.37701E-06,,,6.95664E-09,113.988415,64.34153253,,,3.733000007
SDS-Vision,EU,DEU,89.23805138,12.12236183,77.45500419,,77.45500419,297.7107099,208.104909,,,24.588,79.30855411,10.97721759,68.60004312,,68.60004312,,8.52543E-09,,361.6502945,213.1469966,,,24.265,71.00557385,9.068708618,62.15175423,2.73737E-07,62.15175451,,2.55084E-07,,2.83894E-07,5.38899E-10,361.6502945,213.1469969,,2.83894E-07,24.265,64.02711975,6.7713067,57.45082443,3.32917E-07,57.45082476,1.22398E-08,1.383384753,,3.4623E-07,1.22843E-09,361.6502945,214.5303814,,3.4623E-07,24.265,56.859654,4.781008591,52.26719285,3.8272E-07,52.26719323,3.55583E-08,1.383384826,,4.00167E-07,2.1105E-09,361.6502945,214.5303814,,4.00167E-07,24.265,49.48425509,2.993179667,46.77800131,4.41438E-07,46.77800176,7.35343E-08,1.383384885,,4.62506E-07,3.23947E-09,361.6502945,214.5303815,,4.62506E-07,24.265,46.21516348,2.652089275,43.82693717,4.77284E-07,43.82693765,1.26434E-07,1.383384951,,5.05206E-07,4.67738E-09,361.6502946,214.5303816,,5.05206E-07,24.265,44.27777565,2.367478955,42.14222912,5.03805E-07,42.14222962,1.93949E-07,1.383385028,,5.34112E-07,6.50794E-09,361.6502947,214.5303816,,5.34112E-07,24.26500001
SDS-Vision,EU,DNK,3.154249671,4.539130412,-1.369423872,,-1.369423872,3.527768415,20.22675481,,,1.015,3.112329986,4.090783493,-0.962996655,,-0.962996655,8.42312E-09,0.309343949,,3.527768423,20.53609876,,,1.015,2.970339085,2.69345411,0.290567123,,0.290567123,1.1043E-06,0.928032221,,,2.01029E-09,3.527769519,21.15478703,,,1.015000002,2.7405982,2.222572863,0.533482193,,0.533482193,1.366785768,2.568786453,,,4.73869E-09,4.894554183,22.79554126,,,1.015000005,2.282498442,1.746036143,0.551919154,,0.551919154,1.366786038,2.56878658,,,7.27303E-09,4.894554453,22.79554139,,,1.015000007,2.118659162,1.567925774,0.566190242,,0.566190242,1.36678612,2.568786843,,,1.12847E-08,4.894554535,22.79554165,,,1.015000011,1.831656494,1.320408008,0.52670534,,0.52670534,1.366786181,2.568787136,,,1.65747E-08,4.894554596,22.79554195,,,1.015000017,1.547890145,0.989848582,0.573498416,,0.573498416,1.366786227,2.568787298,,,2.27364E-08,4.894554642,22.79554211,,,1.015000023
SDS-Vision,EU,ESP,32.43388433,,14.6165089,17.8594987,32.4760076,33.30228337,13.06820401,,67.2,4.672,26.63368509,,13.2638329,13.41834238,26.68217528,5.87161E-09,,,33.30228337,13.06820401,,68.9,5.262,20.80839889,,13.68505874,7.171830296,20.85688903,2.56707E-08,,,,1.20271E-09,33.30228339,13.06820401,,68.9,5.262000001,15.68291818,,13.44718461,2.237960049,15.68514466,0.307314425,4.48148E-09,,,2.73051E-09,33.60959779,13.06820401,,68.9,5.262000003,13.79276533,,13.71291703,0.0820747,13.79499173,0.307314462,1.02562E-08,,,4.71179E-09,33.60959783,13.06820402,,68.9,5.262000005,12.55400644,,12.55622984,3.00074E-06,12.55623284,0.307314482,1.76882E-08,,,7.29443E-09,33.60959785,13.06820403,,68.9,5.262000007,11.8094525,,11.81573682,2.46128E-06,11.81573928,0.307314503,2.72231E-08,,,1.05972E-08,33.60959787,13.06820404,,68.9,5.262000011,11.52633093,,11.53792896,2.4828E-06,11.53793144,0.307314525,4.39756E-08,,,1.4775E-08,33.60959789,13.06820405,,68.9,5.262000015
SDS-Vision,EU,EST,0.490326831,,0.490326831,,0.490326831,8.06577816,7.016398573,,,,0.537339267,,0.537339267,,0.537339267,3.57332E-07,4.45359E-06,,13.03473064,7.016403027,,,,0.552309101,,0.552308757,3.26445E-07,0.552309083,9.07032E-07,4.47612E-06,,3.36629E-07,,13.03473119,7.016403049,,3.36629E-07,,0.590363495,,0.59036309,3.80571E-07,0.590363471,1.20978E-06,4.50747E-06,,3.93535E-07,,13.03473149,7.01640308,,3.93535E-07,,0.542133201,,0.542132729,4.12846E-07,0.542133142,1.52438E-06,4.55298E-06,,4.30507E-07,,13.0347318,7.016403126,,4.30507E-07,,0.486198499,,0.486197966,4.53681E-07,0.48619842,1.90659E-06,4.61668E-06,,4.74937E-07,,13.03473219,7.01640319,,4.74937E-07,,0.417726948,,0.417726343,4.81364E-07,0.417726825,2.38989E-06,4.69517E-06,,5.09363E-07,,13.03473267,7.016403268,,5.09363E-07,,0.349484283,,0.349483621,5.02213E-07,0.349484123,2.80952E-06,4.7772E-06,,5.33765E-07,,13.03473309,7.01640335,,5.33765E-07,
SDS-Vision,EU,FIN,2.921125978,,2.921125978,,2.921125978,8.683003726,,,,,3.631904925,,3.031904934,0.59999999,3.631904924,4.41796E-06,3.60214E-07,,7.972372839,3.60214E-07,,0.6,,4.197347143,,3.795875876,0.401471252,4.197347128,4.4358E-06,9.0973E-07,,,,7.972372857,9.0973E-07,,0.6,,4.537025482,,4.508643088,0.028382374,4.537025462,4.4611E-06,1.20898E-06,,,,7.972372882,1.20898E-06,,0.6,,4.59065173,,4.590650822,8.74075E-07,4.590651696,4.49884E-06,1.51851E-06,,,,7.97237292,1.51851E-06,,0.6,,4.569806458,,4.569805485,9.04899E-07,4.56980639,4.55253E-06,1.894E-06,,,,7.972372974,1.894E-06,,0.6,,4.043865111,,4.043864149,8.65159E-07,4.043865014,4.62192E-06,2.3649E-06,,,,7.972373043,2.3649E-06,,0.6,,3.512041623,,3.512040658,8.20485E-07,3.512041479,4.69249E-06,2.76707E-06,,,,7.972373114,2.76707E-06,,0.6,
SDS-Vision,EU,FRA,47.79113382,,44.42125969,3.553589864,47.97484955,78.18539218,56.60961513,,21.3,12.064,40.90336936,,36.04971336,5.045930111,41.09564347,,5.99756E-09,,81.38714657,56.60961513,,34.3,12.626,35.18414897,,35.37642061,2.44243E-06,35.37642305,,2.62214E-08,,,5.73814E-10,81.38714657,56.60961515,,34.3,12.626,30.01063998,,30.2029123,1.74636E-06,30.20291405,,0.313906456,,,1.30349E-09,81.38714657,56.92352159,,34.3,12.626,25.93361814,,26.12589053,1.64561E-06,26.12589217,8.96638E-09,0.313906497,,,2.23017E-09,81.38714658,56.92352163,,34.3,12.626,22.8719237,,23.06419588,1.78343E-06,23.06419767,2.04639E-08,0.31390652,,,3.40656E-09,81.38714659,56.92352165,,34.3,12.626,19.95229723,,20.14456942,1.71237E-06,20.14457114,3.96372E-08,0.313906549,,,4.89288E-09,81.38714661,56.92352168,,34.3,12.626,17.60381389,,17.79608594,1.77026E-06,17.79608771,6.85634E-08,0.313906583,,,6.7707E-09,81.38714664,56.92352171,,34.3,12.62600001
SDS-Vision,EU,GBR,70.01420149,38.17075295,30.40811722,1.504468383,31.9125856,112.5477692,54.45169004,,53.6,4.54,56.46482771,29.78789756,26.25334242,0.495770474,26.74911289,,,,112.5477692,54.45169004,,48.1,4.74,44.47846039,25.12204167,19.42860038,1.06422E-06,19.42860145,,,,,5.84524E-10,112.5477692,54.45169004,,48.1,4.740000001,33.03183455,17.94977293,15.15424347,8.78633E-07,15.15424435,,,,,1.32962E-09,112.5477692,54.45169004,,48.1,4.740000001,28.18335305,13.845055,14.40287909,8.22526E-07,14.40287991,,,,,2.28486E-09,112.5477692,54.45169004,,48.1,4.740000002,24.26553218,9.643463274,14.67631136,8.99541E-07,14.67631226,7.97157E-09,8.05991E-09,,,3.50183E-09,112.5477692,54.45169005,,48.1,4.740000004,19.35311949,6.575286624,12.82215372,8.65795E-07,12.82215459,2.26548E-08,2.29061E-08,,,5.04526E-09,112.5477692,54.45169006,,48.1,4.740000005,15.0729614,2.330679513,12.77481473,8.96505E-07,12.77481563,4.13942E-08,4.18556E-08,,,7.00182E-09,112.5477692,54.45169008,,48.1,4.740000007
SDS-Vision,EU,GRC,2.960138465,,2.813786494,0.146351964,2.960138458,5.491912678,,,5,,3.233943427,,3.223826111,0.010117316,3.233943427,,,,28.78607528,10.44347828,,10.625,,3.129344828,,3.129343946,8.70781E-07,3.129344817,,5.76347E-07,,,,28.78607528,16.25897623,,10.625,,2.842011851,,2.842010974,8.60305E-07,2.842011834,4.04602E-09,7.27357E-07,,,,28.78607529,16.25897638,,10.625,,2.692165231,,2.6921643,8.96608E-07,2.692165197,8.93999E-09,8.92064E-07,,,,28.78607529,16.25897654,,10.625,,2.481474882,,2.48147382,9.94703E-07,2.481474815,1.50075E-08,1.10485E-06,,,,28.7860753,16.25897676,,10.625,,2.247486835,,2.247485785,9.53117E-07,2.247486738,2.25779E-08,1.32971E-06,,,,28.78607531,16.25897698,,10.625,,2.001148272,,2.001147138,9.93909E-07,2.001148132,3.21805E-08,1.46868E-06,,,,28.78607532,16.25897712,,10.625,
SDS-Vision,EU,HRV,2.163783218,1.487503701,0.68444197,,0.68444197,4.547243718,2.674302794,,,0.536,1.827362996,1.591601237,-0.161992679,0.405845928,0.243853249,7.25013E-09,,,10.19642687,2.674302794,,2.375,0.536,1.570684487,1.403066122,0.176586324,1.57189E-06,0.176587896,1.66553E-08,1.07769E-08,,,1.07642E-09,10.19642688,7.876752259,,2.375,0.589000001,1.321323662,1.177248742,0.153043435,1.00654E-06,0.153044442,3.29508E-08,2.90612E-08,,,2.61806E-09,10.1964269,7.876752277,,2.375,0.589000003,1.189322749,1.101543541,0.095241662,9.00664E-07,0.095242562,5.40696E-08,5.30567E-08,,,3.6195E-09,10.19642692,7.876752301,,2.375,0.589000004,1.100280748,1.052602724,0.05430213,9.6805E-07,0.054303098,8.13859E-08,8.46214E-08,,,6.58173E-09,10.19642695,7.876752332,,2.375,0.589000007,1.028452106,0.922951388,0.112212224,9.11645E-07,0.112213136,1.16628E-07,1.2594E-07,,,1.01166E-08,10.19642698,7.876752374,,2.375,0.58900001,0.969038714,0.843450698,0.132003642,9.33853E-07,0.132004576,1.61859E-07,1.79083E-07,,,1.48263E-08,10.19642703,7.876752427,,2.375,0.589000015
SDS-Vision,EU,HUN,8.892908087,1.962691541,7.026073484,,7.026073484,32.62138244,16.04074801,,,6.33,6.882958966,1.301246132,5.651076187,,5.651076187,1.66549E-06,6.31667E-06,,32.62138411,16.04075433,,,6.33,5.644640339,0.550925056,5.151847581,,5.151847581,7.178E-06,8.8978E-06,,,5.39246E-10,32.62138962,16.04075691,,,6.330000001,4.600356737,0.509973969,4.13657072,,4.13657072,7.79301E-06,9.91668E-06,,,1.23036E-09,32.62139023,16.04075793,,,6.330000001,3.848625919,,3.89935494,,3.89935494,8.72151E-06,1.08866E-05,,,2.11578E-09,32.62139116,16.0407589,,,6.330000002,3.29143587,,3.346973868,,3.346973868,9.99695E-06,1.21394E-05,,,3.24909E-09,32.62139244,16.04076015,,,6.330000003,3.009966808,,3.052421602,,3.052421602,1.11921E-05,1.31478E-05,,,4.69757E-09,32.62139363,16.04076116,,,6.330000005,2.841745093,,2.874560727,,2.874560727,1.18217E-05,1.37065E-05,,,6.54412E-09,32.62139426,16.04076172,,,6.330000007
SDS-Vision,EU,IRL,4.764378118,0.251173752,4.516706909,,4.516706909,11.92605331,15.1814312,,,0.23,3.886021212,0.241437282,3.648086469,,3.648086469,,,,11.92605331,15.1814312,,,0.23,3.108774173,0.238653432,2.873622978,2.86446E-07,2.873623264,,,,2.96444E-07,1.89804E-09,11.92605331,15.1814312,,2.96444E-07,0.230000002,2.367156171,0.239089594,2.13156875,3.38672E-07,2.131569088,,,,3.52005E-07,5.44589E-09,11.92605331,15.1814312,,3.52005E-07,0.230000005,1.971866659,0.237184414,1.738184342,3.83262E-07,1.738184725,,,,4.00971E-07,1.0069E-08,11.92605331,15.1814312,,4.00971E-07,0.23000001,1.631244298,0.238426278,1.396320038,4.39562E-07,1.396320478,3.68452E-09,3.7109E-09,,4.60934E-07,1.59625E-08,11.92605331,15.18143121,,4.60934E-07,0.230000016,1.427642228,0.24152748,1.189616688,4.74537E-07,1.189617163,8.38983E-09,8.44819E-09,,5.03213E-07,2.35006E-08,11.92605332,15.18143121,,5.03213E-07,0.230000024,1.230246911,0.239604387,0.994144399,5.01789E-07,0.9941449,1.43963E-08,1.4494E-08,,5.32592E-07,3.2854E-08,11.92605332,15.18143122,,5.32592E-07,0.230000033
SDS-Vision,EU,ITA,64.56290576,7.62423258,53.57001401,3.617034799,57.18704881,150.5219612,63.68064731,,15.1,16.31,51.19692575,6.269010331,42.02046992,3.176821137,45.19729105,,,,160.4905517,83.37346207,,14.8,17.689,39.97567135,4.965494036,35.28339441,1.13641E-06,35.28339554,5.6943E-07,,,,5.30602E-10,160.4905523,83.37346207,,14.8,19.812,28.92861172,4.308117242,24.79110859,8.51272E-07,24.79110945,7.18643E-07,4.77627E-09,,,1.20784E-09,160.4905524,83.37346207,,14.8,19.812,25.14577645,3.37989476,21.92664026,8.04502E-07,21.92664106,8.85813E-07,1.15964E-08,,,2.07251E-09,160.4905526,83.37346208,,14.8,19.812,21.86540179,2.962111377,19.03697917,8.81552E-07,19.03698006,1.10645E-06,2.92112E-08,,,3.17642E-09,160.4905528,83.3734621,,14.8,19.812,19.24006695,1.589213036,17.77624985,8.53202E-07,17.7762507,1.34201E-06,5.19341E-08,,,4.58543E-09,160.490553,83.37346212,,14.8,19.812,17.23729782,0.923083564,16.42548258,8.82934E-07,16.42548346,1.50061E-06,8.24666E-08,,,6.38305E-09,160.4905532,83.37346215,,14.8,19.81200001
SDS-Vision,EU,LTU,1.875475836,,0.13189858,1.743683359,1.87558194,13.6150011,2.364526319,,4,0.106,1.893239527,,0.352561564,1.540784068,1.893345633,4.6077E-06,3.90903E-07,,12.68516094,2.36452671,,4,0.106,1.737259331,,1.40792507,0.329440353,1.737365422,0.091856584,5.99639E-07,,,3.93737E-09,12.77701291,2.364526919,,4,0.106000004,1.56686696,,1.566971377,1.66707E-06,1.566973044,0.321813305,8.02066E-07,,,8.94886E-09,13.00696964,2.364527121,,4,0.106000009,1.433371364,,1.433476442,9.91201E-07,1.433477433,0.321813782,1.06662E-06,,,1.53252E-08,13.00697011,2.364527386,,4,0.106000015,1.309739348,,1.309844427,9.57573E-07,1.309845385,0.321814477,1.36409E-06,,,2.34324E-08,13.00697081,2.364527683,,4,0.106000023,1.209523622,,1.209628737,8.95192E-07,1.209629632,0.321816078,1.51651E-06,,,2.86265E-08,13.00697241,2.364527836,,4,0.106000029,1.122210648,,1.12231573,8.81728E-07,1.122316612,0.321816187,1.65333E-06,,,4.16907E-08,13.00697252,2.364527972,,4,0.106000042
SDS-Vision,EU,LVA,1.376364126,,1.393891942,,1.393891942,16.64765453,8.70033423,,,2.3,1.327033928,,1.343240072,,1.343240072,5.28405E-09,4.39755E-09,,16.64765454,8.700334235,,,2.3,1.171318538,,1.183356645,,1.183356645,1.55253E-08,1.48599E-08,,,5.84866E-10,16.64765455,8.700334245,,,2.300000001,1.041226167,,1.060276047,,1.060276047,2.89739E-08,2.84231E-08,,,1.3482E-09,16.64765456,8.700334259,,,2.300000001,0.985776487,,1.002867224,,1.002867224,4.67103E-08,4.60448E-08,,,2.34415E-09,16.64765458,8.700334277,,,2.300000002,0.925632565,,0.940799414,,0.940799414,7.01239E-08,6.89189E-08,,,3.64006E-09,16.6476546,8.700334299,,,2.300000004,0.839663801,,0.852862792,,0.852862792,1.00853E-07,9.85154E-08,,,5.28316E-09,16.64765463,8.700334329,,,2.300000005,0.769767369,,0.781283516,,0.781283516,1.44436E-07,1.36519E-07,,,7.40276E-09,16.64765468,8.700334367,,,2.300000007
SDS-Vision,EU,NLD,33.05375739,49.79704402,-17.33919128,0.726998649,-16.61219263,98.49452084,110.1780012,,12,13.967,29.02182083,25.25979024,3.028321564,0.89215458,3.920476144,4.18538E-09,4.18542E-09,,98.49452084,110.1780012,,12,13.967,24.91245345,16.64359079,8.40594563,1.16428E-06,8.405946795,9.54503E-09,9.53181E-09,,,5.34489E-10,98.49452085,110.1780012,,12,13.967,20.70708044,8.358089472,12.42879352,9.02042E-07,12.42879442,2.0635E-08,2.06146E-08,,,1.21752E-09,98.49452086,110.1780013,,12,13.967,18.68781853,6.281123969,12.52805193,8.39326E-07,12.52805277,3.87373E-08,3.47698E-08,,,2.09044E-09,98.49452088,110.1780013,,12,13.967,16.96690115,4.216663431,12.84495324,9.09323E-07,12.84495415,6.18723E-08,5.2848E-08,,,3.20606E-09,98.4945209,110.1780013,,12,13.967,16.37157147,4.037633281,12.42665915,8.67649E-07,12.42666002,9.59343E-08,8.04892E-08,,,4.62886E-09,98.49452093,110.1780013,,12,13.967,15.61092343,3.88681509,11.80591641,8.95288E-07,11.8059173,1.39411E-07,1.15767E-07,,,6.44158E-09,98.49452098,110.1780014,,12,13.96700001
SDS-Vision,EU,POL,15.76160213,4.401859185,11.18986235,0.212444043,11.4023064,52.53330467,34.53931222,,4.672781122,2.795,14.49970786,5.180776756,8.727134174,0.640725861,9.367860035,1.17935E-06,5.75687E-06,,51.57677076,34.53931798,,5,3.213,13.82639412,5.671435252,8.203886585,1.20787E-06,8.203887793,2.12648E-06,0.093258825,,,5.87317E-10,51.57677171,34.63257105,,5,3.213000001,13.4383188,8.689457674,4.797789073,9.63875E-07,4.797790037,2.72518E-06,0.326718935,,,1.34039E-09,51.57677231,34.86603116,,5,3.213000001,11.36551674,10.99341934,0.406760975,8.85411E-07,0.40676186,3.41285E-06,0.326720614,,,2.31438E-09,51.576773,34.86603284,,5,3.213000002,9.362123675,13.09074636,-3.703760409,9.47986E-07,-3.703759461,4.36167E-06,0.3267232,,,3.57681E-09,51.57677395,34.86603542,,5,3.213000004,7.542708097,14.72719009,-7.160006634,8.8723E-07,-7.160005747,5.14985E-06,0.326725945,,,5.21643E-09,51.57677473,34.86603817,,5,3.213000005,6.094067763,16.19505624,-10.07244847,9.06718E-07,-10.07244757,5.64395E-06,0.326726322,,,7.31652E-09,51.57677523,34.86603854,,5,3.213000007
SDS-Vision,EU,PRT,5.593133514,,2.265361727,3.331833582,5.597195309,5.021496131,2.812217815,,7.6,0.476,4.788957465,,1.89649579,2.897605468,4.794101258,,,,5.021496131,2.812217815,,7.9,0.562,3.594976768,,2.227112486,1.373008061,3.600120546,,,,,2.49516E-09,5.021496131,2.812217815,,7.9,0.562000002,2.492753592,,1.804256757,0.693640608,2.497897365,4.44563E-09,4.68051E-09,,,5.84928E-09,5.021496135,2.81221782,,7.9,0.562000006,2.308517131,,2.277539063,0.036096669,2.313635732,1.01741E-08,1.07807E-08,,,1.03004E-08,5.021496141,2.812217826,,7.9,0.56200001,2.226346138,,2.231256119,1.05125E-06,2.23125717,1.75467E-08,1.87204E-08,,,1.58607E-08,5.021496148,2.812217834,,7.9,0.562000016,2.170557989,,2.17532312,8.35323E-07,2.175323955,2.70053E-08,2.90067E-08,,,2.28299E-08,5.021496158,2.812217844,,7.9,0.562000023,2.122487785,,2.127129211,8.3263E-07,2.127130043,3.90443E-08,4.22472E-08,,,3.21498E-08,5.02149617,2.812217857,,7.9,0.562000032
SDS-Vision,EU,ROM,10.53397326,9.753797966,0.822464655,,0.822464655,35.55149518,25.71711754,,,2.777,9.034658858,11.02070109,-1.948077767,,-1.948077767,3.94178E-09,2.44968E-07,,36.03969619,26.20925591,,,2.493,7.478720955,10.79955665,-3.296123991,,-3.296123991,9.32E-09,4.94657E-06,,,5.85149E-10,36.0396962,26.20926061,,,3.404000001,5.999370068,10.92599015,-4.900001616,,-4.900001616,2.1072E-08,4.98044E-06,,,1.34943E-09,36.03969621,26.20926064,,,3.404000001,5.130941641,12.03650962,-6.859815842,,-6.859815842,3.74734E-08,5.01328E-06,,,2.35026E-09,36.03969623,26.20926068,,,3.404000002,4.504626379,12.13550243,-7.579038482,,-7.579038482,5.60443E-08,5.05668E-06,,,3.64424E-09,36.03969624,26.20926072,,,3.404000004,4.294000523,12.15573054,-7.80989245,,-7.80989245,9.17375E-08,5.11281E-06,,,5.2605E-09,36.03969628,26.20926078,,,3.404000005,4.141611222,12.30660367,-8.113154887,,-8.113154887,1.38711E-07,5.17882E-06,,,7.28572E-09,36.03969633,26.20926084,,,3.404000007
SDS-Vision,EU,SVK,4.870177889,0.125459366,4.790763315,,4.790763315,112.7158498,91.65542483,,,3.156,4.127174312,0.112329923,4.061805034,,4.061805034,1.07369E-06,8.12633E-07,,112.7158509,91.65542565,,,3.389,3.766757062,0.079715635,3.730004893,,3.730004893,1.32636E-06,1.21254E-06,,,5.7692E-10,112.7158511,91.65542604,,,3.389000001,3.429795373,0.07995634,3.388862906,,3.388862906,1.68626E-06,1.56002E-06,,,1.32131E-09,112.7158515,91.65542639,,,3.389000001,3.002786771,0.080403705,2.956499511,,2.956499511,2.23777E-06,1.9302E-06,,,2.27314E-09,112.7158521,91.65542676,,,3.389000002,2.60014212,0.078998462,2.550661367,,2.550661367,3.17954E-06,2.39381E-06,,,3.49681E-09,112.715853,91.65542723,,,3.389000003,2.243668623,0.089292197,2.179656251,,2.179656251,3.98001E-06,2.81492E-06,,,5.05867E-09,112.7158538,91.65542765,,,3.389000005,1.89599903,0.088511492,1.832144715,,1.832144715,4.14465E-06,3.09232E-06,,,7.03616E-09,112.715854,91.65542792,,,3.389000007
SDS-Vision,EU,SVN,1.090850881,,1.090850887,,1.090850887,4.909907328,7.582365305,,,,0.87588704,,0.875887042,,0.875887042,6.29511E-06,1.42976E-06,,4.909913623,13.24854843,,,,0.806706958,,0.80670696,,0.80670696,6.51879E-06,2.28794E-06,,,,10.09675595,13.24854929,,,,0.764940507,,0.764940509,,0.764940509,6.80206E-06,2.87721E-06,,,,10.09675624,13.24854987,,,,0.713851717,,0.713851719,,0.713851719,7.13721E-06,3.78298E-06,,,,10.09675657,13.24855078,,,,0.674983455,,0.674983457,,0.674983457,7.65093E-06,5.02694E-06,,,,10.09675708,13.24855202,,,,0.709561044,,0.709561046,,0.709561046,8.1694E-06,6.17723E-06,,,,10.0967576,13.24855317,,,,0.748739736,,0.748739736,,0.748739736,8.52882E-06,6.74513E-06,,,,10.09675796,13.24855374,,,
SDS-Vision,EU,SWE,1.397206026,,1.397343083,,1.397343083,3.06869208,,,,0.009,2.767434156,,2.517123006,0.250448205,2.767571212,0.306869197,,,3.375561277,,,1.1,0.009,3.695785163,,3.211302014,0.484620192,3.695922205,0.920607602,,,,,3.989299682,,,1.1,0.009,4.678362528,,4.326180236,0.35231933,4.678499566,2.548235725,,,,,5.616927805,,,1.1,0.009,4.494604041,,4.307890756,0.186850315,4.494741071,2.548235755,,,,,5.616927835,,,1.1,0.009,4.393259643,,4.29373207,0.099664566,4.393396636,2.548235782,,,,,5.616927861,,,1.1,0.009,3.973519249,,3.973655315,8.72546E-07,3.973656188,2.548235796,,,,,5.616927875,,,1.1,0.009,3.461903148,,3.462039515,5.35955E-07,3.462040051,2.548235808,,,,,5.616927888,,,1.1,0.009
SDS-Vision,ROE,ALB,,,,,,,,,,,,,,,,,,,10,9.411217438,,,,,,,,,,,,,,10,9.411217438,,,,,,,,,,,,,,10,9.411217438,,,,,,,,,4.321E-09,,,,,10,9.411217438,,,,,,,,,9.83771E-09,4.64896E-09,,,,10.00000001,9.411217442,,,,,,,,,1.68795E-08,1.05855E-08,,,,10.00000002,9.411217448,,,,,,,,,2.58624E-08,1.81524E-08,,,,10.00000003,9.411217456,,,
SDS-Vision,ROE,BLR,18.91255968,0.231749994,18.70881476,,18.70881476,41.86846756,76.61134408,,,1.839,22.63842291,0.443268748,22.22315923,,22.22315923,,,,41.86846756,74.70486673,,,1.839,24.12372552,0.545561532,23.60425772,,23.60425772,,,,,5.30932E-10,41.86846756,74.70486673,,,1.839000001,25.55287026,0.591024989,24.98587253,,24.98587253,,4.25531E-09,,,1.20879E-09,41.86846756,74.70486674,,,1.839000001,27.76606387,0.647854299,27.13520633,,27.13520633,,1.40383E-08,,,2.07366E-09,41.86846756,74.70486674,,,1.839000002,29.69424971,0.681951849,29.02294788,,29.02294788,4.01173E-09,3.08076E-08,,,3.17733E-09,41.86846757,74.70486676,,,1.839000003,32.251067,0.712480572,31.54141964,,31.54141964,8.62306E-09,5.22102E-08,,,4.58597E-09,41.86846757,74.70486678,,,1.839000005,33.3949183,0.736265696,32.65907811,,32.65907811,1.42746E-08,7.95247E-08,,,6.38339E-09,41.86846758,74.70486681,,,1.839000006
SDS-Vision,ROE,CHE,3.700400471,,3.700400473,,3.700400473,51.24680902,21.92904243,,,,4.372229647,,4.372229647,,4.372229647,,,,64.07952135,32.93281474,,,,4.64107173,,4.64107173,,4.64107173,,,,,,64.07952135,32.93281474,,,,4.827670226,,4.827670226,,4.827670226,,,,,,64.07952135,32.93281474,,,,5.230799939,,5.230799939,,5.230799939,8.35007E-09,1.31035E-08,,,,64.07952136,32.93281476,,,,5.5775142,,5.5775142,,5.5775142,2.32349E-08,2.9897E-08,,,,64.07952138,32.93281477,,,,5.930054873,,5.930054873,,5.930054873,4.22313E-08,5.14406E-08,,,,64.0795214,32.93281479,,,,6.065799148,,6.065799148,,6.065799148,6.63995E-08,7.88961E-08,,,,64.07952142,32.93281482,,,
