,,,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2045,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
,,,Cons,Prod,pipe,LNG,trade,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-R,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG,Cons,Prod,pipe,LNG,trade,expcum-P+,expcum-P-,expcum-L,expcum-R,expcum-WG,captot-P+,captot-P-,captot-L,captot-R,captot-WG
NPS-Ref,SAM,CHL,3.919065227,0.971828344,2.148140635,0.799096247,2.947236882,5,,,5.7,,4.549552546,0.882706398,1.499635856,2.16721029,3.666846146,,,,5,,,12.5,,4.79982261,0.831262885,1.652090622,2.316469091,3.968559712,4.27806E-09,,,,,5.000000004,,,12.5,,5.587571946,0.798543676,4.263774051,0.5252542,4.78902825,1.40126E-08,,,,,5.000000014,,,12.5,,6.497069727,0.770876828,5.72619131,1.55819E-06,5.726192868,1.148663212,,,,,6.148663212,,,12.5,,7.570252445,0.821155368,6.749096,1.01026E-06,6.74909701,2.216613696,,,,,7.216613696,,,12.5,,8.491189663,0.861594899,7.62959389,7.90081E-07,7.62959468,3.11936261,,,,,8.11936261,,,12.5,,8.924464177,0.896972103,8.027491039,8.96561E-07,8.027491936,3.217980182,,,,,8.217980182,,,12.5,
NPS-Ref,SAM,COL,11.4713582,12.30951675,-0.838158551,,-0.838158551,,2.10717737,,,,10.9892721,12.03602669,-1.046754856,2.79761E-07,-1.046754576,,,,5.2,2.10717737,,4,,10.54286342,11.39718187,-1.20210986,0.347791394,-0.854318465,,5.29703E-09,,,,5.2,2.107177375,,4,,11.29297412,11.08852617,-1.83034199,2.034789927,0.204447938,,4.18172E-08,,,,5.2,2.107177412,,4,,11.94800882,10.86214584,-2.343929214,3.429792172,1.085862959,,0.418606394,,,,5.2,2.525783764,,4,,12.7897816,11.57054667,-2.287123194,3.506358088,1.219234895,,0.418606428,,,,5.2,2.525783798,,4,,13.41482573,12.2081074,-2.250553521,3.45727178,1.206718259,,0.418606445,,,,5.2,2.525783815,,4,,13.88081342,12.71815599,-2.153835373,3.316492721,1.162657347,4.42198E-09,0.418606459,,,,5.200000004,2.525783829,,4,
NPS-Ref,SAM,ECU,0.809241263,0.809241263,,,,,,,,,0.757327196,0.757327196,,,,,,,,,,,,0.71669653,0.71669653,,,,,,,,,,,,,,0.697081992,0.697081992,,,,,,,,,,,,,,0.682250468,0.682250468,,,,,,,,,,,,,,0.726745065,0.726745065,,,,,,,,,,,,,,0.766790199,0.766790199,,,,,,,,,,,,,,0.798826306,0.798826306,,,,,,,,,,,,,
NPS-Ref,SAM,PER,7.741962343,13.69962159,,-5.957659244,-5.957659244,,,6.050884956,,,9.295469468,12.0580172,,-2.762547728,-2.762547728,,,,,,6.050884956,,,9.698450396,11.42497368,,-1.726523289,-1.726523289,,,,,,,,6.050884956,,,10.71331257,11.33871732,,-0.625404748,-0.625404748,,,,,,,,6.050884956,,,11.19624189,11.19624579,,-3.89449E-06,-3.89449E-06,,,,,,,,6.050884956,,,11.99367369,11.99367694,,-3.24985E-06,-3.24985E-06,,,,,,,,6.050884956,,,12.68086117,12.68086512,,-3.94616E-06,-3.94616E-06,,,,,,,,6.050884956,,,13.21065958,13.21066539,,-5.81843E-06,-5.81843E-06,,,,,,,,6.050884956,,
NPS-Ref,SAM,TTO,19.95662276,39.95321932,,-19.99659656,-19.99659656,,,23.25599381,,,23.21976952,34.35948412,,-11.13971459,-11.13971459,,,,,,23.25599381,,,24.27536556,32.68811459,5.56178E-08,-8.412749088,-8.412749032,3.81638E-08,,,,,1.550000038,,23.25599381,,,27.08485267,32.41240002,5.95629E-08,-5.32754741,-5.32754735,8.75798E-08,,,,,1.550000088,,23.25599381,,,29.76944415,32.4371594,7.1936E-08,-2.66771532,-2.667715248,1.50851E-07,,,,,1.550000151,,23.25599381,,,33.42180106,34.82572201,1.15005E-07,-1.403921073,-1.403920958,2.31836E-07,,,,,1.550000232,,23.25599381,,,35.5001712,36.87482698,1.67062E-07,-1.37465595,-1.374655783,3.34878E-07,,,,,1.550000335,,23.25599381,,,36.51543651,38.5615223,2.14341E-07,-2.046086006,-2.046085792,4.64827E-07,,,,,1.550000465,,23.25599381,,
NPS-Ref,SAM,VEN,25.77892662,24.95669308,0.822233539,,0.822233539,2.067141,,,,,24.56903163,23.54216512,1.026866512,,1.026866512,,,,2.067141,5.300713558,,,,23.46751091,22.28824123,1.179269715,,1.179269715,5.19638E-09,3.81776E-08,,,,2.067141005,6.851271797,,,,23.46974957,21.67418418,1.795565431,,1.795565431,4.10227E-08,8.76113E-08,,,,2.067141041,6.851271846,,,,23.51242578,21.21303134,2.299394486,,2.299394486,0.410652873,1.50906E-07,,,,2.477793873,6.851271909,,,,24.84015762,22.59648991,2.243667737,,2.243667737,0.410652906,2.3192E-07,,,,2.477793906,6.85127199,,,,26.04939545,23.84160261,2.207792835,,2.207792835,0.410652923,3.34999E-07,,,,2.477793923,6.851272094,,,,26.95060506,24.83769278,2.112912285,,2.112912285,0.410652936,4.69502E-07,,,,2.477793936,6.851272228,,,
NPS-Ref,EU,AUT,9.725755832,1.383523966,8.468231886,,8.468231886,110.16661,71.58118756,,,8.274,8.714982137,1.292931406,7.475361947,,7.475361947,7.89081E-07,9.64348E-07,,121.7439491,72.85309738,,,8.274,8.564986388,0.761635511,7.877757985,,7.877757985,3.10192E-06,1.46912E-06,,,5.12923E-10,121.7439514,72.85309788,,,8.274000001,8.838411249,0.517149594,8.437189151,,8.437189151,4.56327E-06,1.85842E-06,,,1.17213E-09,121.7439529,72.85309827,,,8.274000001,8.930811042,0.1780099,8.844491015,,8.844491015,6.50178E-06,2.32798E-06,,,2.01313E-09,121.7439548,72.85309874,,,8.274000002,9.064395491,0.055763203,9.09775642,,9.09775642,3.37573E-05,2.89849E-06,,,3.08773E-09,121.7439821,72.85309931,,,8.274000003,8.9249368,,8.987802163,,8.987802163,3.61188E-05,3.43623E-06,,,4.46349E-09,121.7439844,72.85309985,,,8.274000004,8.675892329,,8.751452673,,8.751452673,3.66413E-05,3.72025E-06,,,6.21184E-09,121.7439849,72.85310013,,,8.274000006
NPS-Ref,EU,BEL,17.63563752,,14.63921622,3.007315432,17.64653166,101.6818095,83.67216863,,9,0.934,16.34882171,,11.3559932,5.003418077,16.35941128,8.7762E-09,3.95118E-09,,101.6818095,83.67216864,,9,0.914,19.80089825,,14.76313082,5.048356973,19.8114878,2.39259E-08,9.0079E-09,,,3.49645E-09,101.6818095,83.67216864,,9,0.914000003,19.82163761,,19.13809272,0.694134435,19.83222716,9.92852E-08,1.95173E-08,,,8.24976E-09,101.6818096,83.67216865,,9,0.914000008,20.05633436,,19.64350713,0.423416766,20.0669239,2.77516E-07,3.70531E-08,,,1.484E-08,101.6818098,83.67216867,,9,0.914000015,20.70664896,,19.80675142,0.910487045,20.71723847,5.71125E-07,6.35802E-08,,,2.61383E-08,101.6818101,83.6721687,,9,0.914000026,21.31398971,,20.71693122,0.607647984,21.3245792,7.19661E-07,9.74795E-08,,,3.72288E-08,101.6818102,83.67216873,,9,0.914000037,21.70842512,,21.06416483,0.654849762,21.71901459,8.5749E-07,1.40761E-07,,,4.95926E-08,101.6818104,83.67216877,,9,0.91400005
NPS-Ref,EU,BGR,3.451215053,,3.459590711,,3.459590711,25.42411388,21.36855359,,,0.55,2.581770486,,2.589390658,,2.589390658,,4.40316E-08,,29.63423645,21.86069176,,,0.541,2.66645335,,2.689950816,,2.689950816,1.89656E-06,1.18046E-07,,,8.86686E-10,35.39739624,24.13161359,,,1.543000001,2.583891461,,2.607388925,,2.607388925,2.69766E-06,1.82909E-07,,,2.00843E-09,35.39739704,24.13161365,,,1.543000002,2.866589415,,2.890086878,,2.890086878,3.36591E-06,2.64774E-07,,,3.5066E-09,35.39739771,24.13161374,,,1.543000004,3.120726305,,3.144223768,,3.144223768,4.26916E-06,3.58652E-07,,,5.48241E-09,35.39739861,24.13161383,,,1.543000005,3.079017442,,3.102514905,,3.102514905,5.30628E-06,4.69857E-07,,,7.97132E-09,35.39739965,24.13161394,,,1.543000008,3.069993529,,3.093490991,,3.093490991,6.07579E-06,6.17283E-07,,,1.0959E-08,35.39740042,24.13161409,,,1.543000011
NPS-Ref,EU,CYP,0.052074349,0.052074349,,,,,,,,,0.661559034,0.661559034,,,,,,,,,,,,0.846814918,2.090075562,,-1.243260644,-1.243260644,,,1.24326065,,,,,1.24326065,,,0.790940334,3.111979502,,-2.321039169,-2.321039169,,,2.321039177,,,,,2.321039177,,,0.8258148,4.548366308,,-3.722551507,-3.722551507,,,3.72255152,,,,,3.72255152,,,0.842111539,5.455421338,,-4.613309799,-4.613309799,,,4.613309813,,,,,4.613309813,,,0.941307548,5.629659583,,-4.688352035,-4.688352035,,,4.688352046,,,,,4.688352046,,,0.90227343,5.590625472,,-4.688352042,-4.688352042,,,4.688352055,,,,,4.688352055,,
