oil_price_shock_pct,trade_cost_multiplier,commodity_price_shocks.oil,commodity_price_shocks.lng,commodity_price_shocks.fertilizer,commodity_price_shocks.helium,commodity_price_shocks.water,commodity_price_shocks.capex,disruption_duration_months,gdp_impact_pct,cpi_inflation_pct,consumption_impact_pct,welfare_pct_change,wage_impact_pct,interest_rate_impact_pct,sectoral_output_pct_change.agriculture,sectoral_output_pct_change.industry,sectoral_output_pct_change.energy,sectoral_output_pct_change.services,gdp_impact_pct_by_region.US,gdp_impact_pct_by_region.CHN,gdp_impact_pct_by_region.IND,gdp_impact_pct_by_region.EU,gdp_impact_pct_by_region.MENA_GCC,gdp_impact_pct_by_region.MENA_OTHER,gdp_impact_pct_by_region.SSA,gdp_impact_pct_by_region.LAC,gdp_impact_pct_by_region.ROW,cpi_inflation_pct_by_region.US,cpi_inflation_pct_by_region.CHN,cpi_inflation_pct_by_region.IND,cpi_inflation_pct_by_region.EU,cpi_inflation_pct_by_region.MENA_GCC,cpi_inflation_pct_by_region.MENA_OTHER,cpi_inflation_pct_by_region.SSA,cpi_inflation_pct_by_region.LAC,cpi_inflation_pct_by_region.ROW,consumption_impact_pct_by_region.US,consumption_impact_pct_by_region.CHN,consumption_impact_pct_by_region.IND,consumption_impact_pct_by_region.EU,consumption_impact_pct_by_region.MENA_GCC,consumption_impact_pct_by_region.MENA_OTHER,consumption_impact_pct_by_region.SSA,consumption_impact_pct_by_region.LAC,consumption_impact_pct_by_region.ROW,welfare_pct_change_by_region.US,welfare_pct_change_by_region.CHN,welfare_pct_change_by_region.IND,welfare_pct_change_by_region.EU,welfare_pct_change_by_region.MENA_GCC,welfare_pct_change_by_region.MENA_OTHER,welfare_pct_change_by_region.SSA,welfare_pct_change_by_region.LAC,welfare_pct_change_by_region.ROW,equivalent_variation_pct_by_region.US,equivalent_variation_pct_by_region.CHN,equivalent_variation_pct_by_region.IND,equivalent_variation_pct_by_region.EU,equivalent_variation_pct_by_region.MENA_GCC,equivalent_variation_pct_by_region.MENA_OTHER,equivalent_variation_pct_by_region.SSA,equivalent_variation_pct_by_region.LAC,equivalent_variation_pct_by_region.ROW,terms_of_trade_pct_change_by_region.US,terms_of_trade_pct_change_by_region.CHN,terms_of_trade_pct_change_by_region.IND,terms_of_trade_pct_change_by_region.EU,terms_of_trade_pct_change_by_region.MENA_GCC,terms_of_trade_pct_change_by_region.MENA_OTHER,terms_of_trade_pct_change_by_region.SSA,terms_of_trade_pct_change_by_region.LAC,terms_of_trade_pct_change_by_region.ROW
58.25,1.1869,58.25,126.39090909090909,23.756,0.0,0.0,5.607000000000001,4.0,-0.8695,2.7539,-1.9711,-1.9711,1.2176,1.1596,-0.1244,-0.2334,0.5824,-0.7012,-0.701,-1.252,-1.7514,-1.7942,2.6828,0.5871,-1.1685,-0.4662,-0.8695,2.7539,3.3882,5.3754,5.2916,0.9943,3.6333,4.991,2.8826,2.7539,-1.8026,-2.6073,-3.9016,-3.9109,2.2851,-0.8663,-3.1649,-1.6193,-1.9711,-1.8026,-2.6073,-3.9016,-3.9109,2.2851,-0.8663,-3.1649,-1.6193,-1.9711,-1.8026,-2.6073,-3.9016,-3.9109,2.2851,-0.8663,-3.1649,-1.6193,-1.9711,-0.0291,-0.1748,-0.2913,-0.233,0.5242,0.1748,-0.2039,-0.0583,-0.0583
